Name,Category,Brand,Selling Price,MRP,Discount,Discount.1,Ratings,Details,No_of_ratings,No_of_reviews
Godrej 185 L Direct Cool Single Door 4 Star Refrigerator,Refrigerator,Godrej,13990,16490,0.15,0.151607035,4.3,['Intelligent Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Godrej'],14068,1524
Godrej 185 L Direct Cool Single Door 2 Star Refrigerator,Refrigerator,Godrej,12190,16350,0.25,0.254434251,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Comprehensive Warranty on Product and 5 Years on Motor'],3771,359
SAMSUNG 255 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,Refrigerator,Samsung,20390,25990,0.21,0.215467487,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],3841,500
CANDY 170 L Direct Cool Single Door 2 Star Refrigerator,Refrigerator,CANDY,9990,12000,0.16,0.1675,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Warranty On Product and 10 Years on Compressor'],6744,839
Godrej 236 L Frost Free Double Door 2 Star Refrigerator,Refrigerator,Godrej,20290,21900,0.07,0.073515982,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on product and 10 Years Warranty on Compressor from Godrej'],5335,578
Godrej 195 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,Refrigerator,Godrej,15690,19990,0.21,0.215107554,4.3,['Intelligent Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Godrej'],14068,1524
SAMSUNG 345 L Frost Free Double Door 3 Star Convertible Refrigerator,Refrigerator,Samsung,36490,47990,0.23,0.239633257,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],7661,821
MOTOROLA 338 L Frost Free Double Door 3 Star Convertible Refrigerator,Refrigerator,MOTOROLA,28490,43399,0.34,0.343533261,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor from Motorola'],399,53
SAMSUNG 225 L Direct Cool Single Door 4 Star Refrigerator,Refrigerator,Samsung,17190,23990,0.28,0.283451438,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],441,45
CANDY 170 L Direct Cool Single Door 2 Star Refrigerator,Refrigerator,CANDY,9990,12500,0.2,0.2008,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor & fan Motor'],6744,839
SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,Samsung,17090,18990,0.1,0.100052659,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],16391,1657
SAMSUNG 275 L Frost Free Double Door 3 Star Refrigerator,Refrigerator,Samsung,27490,34990,0.21,0.214346956,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],1560,135
Godrej 240 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,Refrigerator,Godrej,18990,25000,0.24,0.2404,4.3,['Inverter Compressor' '1 Year Warranty on Product and 10 Years on Compressor from Godrej'],1862,239
Haier 190 L Direct Cool Single Door 2 Star Refrigerator,Refrigerator,Haier,12290,18400,0.33,0.332065217,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Warranty On Product and 10 Years on Compressor'],7541,745
Haier 220 L Direct Cool Single Door 4 Star Refrigerator,Refrigerator,Haier,17490,25900,0.32,0.324710425,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Haier'],2183,255
Godrej 185 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,Godrej,13690,15990,0.14,0.1438399,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Godrej'],14068,1524
Godrej 190 L Direct Cool Single Door 3 Star Refrigerator  with Intelligent Inverter Compressor,Refrigerator,Godrej,13990,15490,0.09,0.096836669,4.3,['Inverter' 'Built-in Stabilizer' '1 Year Warranty on product and 10 Years Warranty on Compressor from Godrej'],5606,582
Godrej 215 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,Refrigerator,Godrej,17790,20990,0.15,0.152453549,4.3,['Intelligent Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Godrej'],14068,1524
SAMSUNG 192 L Direct Cool Single Door 1 Star Refrigerator,Refrigerator,Samsung,12490,14990,0.16,0.166777852,4.3,['Normal Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Samsung'],5354,484
Panasonic 309 L Frost Free Double Door 3 Star Refrigerator,Refrigerator,Panasonic,29990,42800,0.29,0.299299065,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Comprehensive Warranty on Product and 10 Years on Compressor'],257,41
Haier 190 L Direct Cool Single Door 2 Star Refrigerator,Refrigerator,Haier,12500,18700,0.33,0.331550802,4.3,['Reciprocating Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor'],327,39
SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,Refrigerator,Samsung,19059,24157,0.21,0.211036139,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],28,3
realme TechLife 308 L Frost Free Double Door 3 Star Refrigerator,Refrigerator,Realme,25990,41490,0.37,0.373583996,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor'],685,115
Godrej 200 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,Refrigerator,Godrej,15990,23495,0.31,0.319429666,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor from Godrej'],830,96
MarQ by Flipkart 468 L Frost Free Side by Side Refrigerator,Refrigerator,MarQ,45990,64999,0.29,0.292450653,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 5 Years on Compressor'],1461,190
BOSCH 263 L Frost Free Double Door Top Mount 3 Star Convertible Refrigerator,Refrigerator,BOSCH,28990,41590,0.3,0.302957442,4.3,['Vario Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Bosch'],143,24
Godrej 236 L Frost Free Double Door 2 Star Refrigerator,Refrigerator,Godrej,20290,21900,0.07,0.073515982,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on product and 10 Years Warranty on Compressor from Godrej'],4472,524
Godrej 255 L Frost Free Double Door 2 Star Refrigerator,Refrigerator,Godrej,21490,26500,0.18,0.189056604,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor'],779,80
Godrej 244 L Frost Free Double Door 3 Star Convertible Refrigerator,Refrigerator,Godrej,23290,29700,0.21,0.215824916,4.3,['Multi Inverter Technology' 'Built-in Stabilizer' '1 Year on Product and 10 Years on the Compressor from Godrej'],804,80
Lloyd 225 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,Lloyd,15490,20490,0.24,0.244021474,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Domestic Warranty on Product and Additional 9 Years on Compressor'],21,5
LG 270 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,LG,22990,24190,0.04,0.049607276,4.3,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product & 10 Years Warranty on Compressor from LG'],1359,172
realme TechLife 338 L Frost Free Double Door 3 Star Refrigerator,Refrigerator,Realme,28990,44490,0.34,0.348392897,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor'],685,115
SAMSUNG 255 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,Refrigerator,Samsung,24299,28990,0.16,0.161814419,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],7,2
Haier 192 L Direct Cool Single Door 2 Star Refrigerator,Refrigerator,Haier,12390,17400,0.28,0.287931034,4.3,['Reciprocating Compressor' 'Built-in Stabilizer' '1 Year On Product and 10 Years on Compressor from Haier'],7541,745
Godrej 185 L Direct Cool Single Door 2 Star Refrigerator,Refrigerator,Godrej,12390,17300,0.28,0.283815029,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Comprehensive Warranty and 10 Years on Compressor'],3771,359
Godrej 255 L Frost Free Double Door 2 Star Refrigerator,Refrigerator,Godrej,21990,22900,0.03,0.039737991,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on product and 10 Years Warranty on Compressor from Godrej'],779,80
Godrej 215 L Direct Cool Single Door 5 Star Refrigerator,Refrigerator,Godrej,19290,24000,0.19,0.19625,4.3,['Inverter Compressor' '1 Year Warranty on Product and 10 Years on Compressor from Godrej'],283,21
SAMSUNG 657 L Frost Free Side by Side Refrigerator,Refrigerator,Samsung,181979,249990,0.27,0.272054882,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],10,2
CANDY 225 L Direct Cool Single Door 2 Star Refrigerator,Refrigerator,CANDY,13490,20000,0.32,0.3255,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Warranty On Product and 10 Years on Compressor'],3595,522
LG 270 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,LG,23990,25990,0.07,0.076952674,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year on Refrigerator Unit and 10 Years on Compressor From LG'],400,55
Godrej 192 L Direct Cool Single Door 2 Star Refrigerator,Refrigerator,Godrej,12990,19000,0.31,0.316315789,4.3,['Intelligent Inverter Compressor' '1 Year on Product and 10 Years on Compressor From Godrej'],475,44
Godrej 215 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,Refrigerator,Godrej,16990,20490,0.17,0.170815032,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Godrej'],14068,1524
SAMSUNG 465 L Frost Free Double Door 3 Star Refrigerator,Refrigerator,Samsung,53700,69000,0.22,0.22173913,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],21,3
Panasonic 333 L Frost Free Double Door Refrigerator,Refrigerator,Panasonic,30990,42000,0.26,0.262142857,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor from Panasonic'],32,10
Godrej 225 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  with Intelligent Inverter C...,Refrigerator,Godrej,19490,24100,0.19,0.191286307,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor'],375,43
SAMSUNG 253 L Frost Free Double Door 2 Star Refrigerator,Refrigerator,Samsung,23590,26990,0.12,0.125972582,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],67,3
LG 335 L Frost Free Double Door 3 Star Convertible Refrigerator,Refrigerator,LG,42990,46490,0.07,0.075285008,4.3,['Inverter Linear Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor From LG'],11,2
SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator,Refrigerator,Samsung,19399,21990,0.11,0.117826285,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],99,16
Haier 375 L Frost Free Double Door 3 Star Convertible Refrigerator,Refrigerator,Haier,35990,57300,0.37,0.371902269,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor'],59,11
Godrej 195 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,Refrigerator,Godrej,15990,18490,0.13,0.135208221,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Godrej'],14068,1524
Panasonic 296 L Frost Free Double Door 2 Star Refrigerator,Refrigerator,Panasonic,28499,40500,0.29,0.296320988,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor from Panasonic'],63,14
SAMSUNG 253 L Frost Free Double Door 2 Star Refrigerator with Base Drawer,Refrigerator,Samsung,27990,31990,0.12,0.125039075,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],92,8
CANDY 195 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,CANDY,12820,18000,0.28,0.287777778,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Warranty On Product and 10 Years on Compressor'],3595,522
Haier 195 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,Haier,15990,17200,0.07,0.070348837,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Warranty On Product and 10 Years on Compressor'],37,3
Haier 195 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,Haier,15990,20600,0.22,0.223786408,4.3,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Warranty On Product and 10 Years on Compressor'],1818,195
SAMSUNG 192 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,Samsung,16393,18000,0.08,0.089277778,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],130,11
SAMSUNG 192 L Direct Cool Single Door 3 Star Refrigerator,Refrigerator,Samsung,15990,16990,0.05,0.058858152,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],45,3
Godrej 210 L Direct Cool Single Door 4 Star Refrigerator  with Intelligent Inverter Compressor,Refrigerator,Godrej,19599,20600,0.04,0.048592233,4.3,['Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Godrej'],457,72
LG 190 L Direct Cool Single Door 4 Star Refrigerator,Refrigerator,LG,19490,20190,0.03,0.034670629,4.3,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from LG'],210,20
realme TechLife 631 L Frost Free Side by Side Refrigerator,Refrigerator,Realme,67990,99990,0.32,0.320032003,4.3,['Advanced Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor'],13,3
SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator with Base Drawer,Refrigerator,Samsung,29299,33990,0.13,0.13801118,4.3,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor'],67,3
Noise ColorFit Vision 2 Buzz Smartwatch,Smart_watch,Noise,3499,7999,0.56,0.562570321,4.3,['1.78 inch AMOLED Always On Display (368*448px 326 PPI & 500 nits)' 'Bluetooth calling (In built speaker in-built microphone & dial from recent call logs and access favourite contacts)' 'Tru Sync Technology for quick pairing  stable connectivity and low power consumption.' 'Lightweight design & unique straps (10.9mm thick - excluding sensors (disclaimer) metallic finish)' 'Noise Health SuiteTM (SpO2 24*7 heart rate tracking activity tracker stress monitor sleep tracker & female health tracker)' '100+ watch faces (customised & cloud-based) & all-new watch UI (widgets & shortcut screens)' '100 sports modes with auto sports detection (Disclaimer: 10 in watch remaining via app)' 'Productivity and utility suite (quick reply call & message notifications world clock alarm stocks reminders remote camera/music control find my phone weather updates & smart DND)' 'With Call Function' 'Touchscreen' 'Fitness & Outdoor' 'Battery Runtime: Upto 7 days' '1 Year Manufacturer Warranty'],8813,814
"Noise ColorFit Loop Advanced BT Calling with 1.85"" display130+Sports Modes Smartwatch",Smart_watch,Noise,2499,6999,0.64,0.642948993,4.3,['1.85 inch TFT display: Experience bold and vibrant visuals on this big-screen smartwatch with 550 nits.' '2.5D Curved glass: Stand out in the crowd with its premium curved glass design.' 'Noise Buzz: Manage calls directly from your wrist. Access your call logs make calls from the dial pad and save up to 10 favorite contacts.' 'Noise Health SuiteTM: Take better care of your daily health with a series of health monitoring tools Blood oxygen monitor Sleep monitor 24x7 heart rate monitor Stress measurement & Female cycle tracker.' 'NoiseFit app: Make the most out of your smartwatch by pairing it with the NoiseFit app.' 'Up to 7-day battery: Go through a full week without charging with up to 7 days of battery life.' '200+ cloud-based & customized watch faces: Make your selection from a series of fun and trendy watch faces.' 'With Call Function' 'Touchscreen' 'Fitness & Outdoor' 'Battery Runtime: Upto 7 days' '1 Year Manufacturer Warranty'],961,137
"Noise ColorFit Pro4 BT Calling 1.72"" TruView Display Fully-functional digital crown Smartwatch",Smart_watch,Noise,2999,5999,0.5,0.500083347,4.3,['With Call Function' 'Touchscreen' 'Fitness & Outdoor' 'Battery Runtime: Upto 7 days' '1 Year Manufacturer Warranty'],10889,854
Fire-Boltt Atom Smartwatch,Smart_watch,Fire-Boltt,3799,15999,0.76,0.762547659,4.3,['1.3 AMOLED Display Smartwatch with 360*360 pixel RGB high resolution' 'Bluetooth Calling Smartwatch with in built mic & speaker for hd calls' 'Voice Assistant to command and get things done' '120 Sports Modes for all fitness goals along with IP67 water resistant Power' 'Dual Button Technology to land on functions in one touch' '360 Health suite - SpO2 Heart Rate Sleep Calorie Count.' 'Smart notifications to stay alert and updated all day everyday' 'With Call Function' 'Touchscreen' 'Fitness & Outdoor' 'Battery Runtime: Upto 6 days' '1 Year Brand Warranty'],6062,1362
Boult Drift Bluetooth Calling 1.69inch HD Display Smartwatch,Smart_watch,Boult,2999,7999,0.62,0.625078135,4.3,['Bluetooth Calling with Dedicated Speaker and Mic | Smart Notification' '1.69 HD Screen 475 Nits High Brightness Display' 'Health Monitor: SpO2 Blood Oxygen Saturation Monitor 24*7 Heart Rate Monitor Female Menstrual Cycle Tracking Sleep Monitor Drink Water Reminder Sedentary Reminder' '140+ Cloud-based Watch Faces with Custom Watch Face Option | 60 Sports Modes' '10 Days Battery Life | 20 Days Standby | Full Charge in 2.5 Hrs' 'Fast Charging | 10 Min Charge = 2 Days Standard Use' 'Interactive Mini-Games | IP68 Water Resistant' 'With Call Function' 'Touchscreen' 'Fitness & Outdoor' 'Battery Runtime: Upto 10 days' 'Repair or Replace'],37276,4245
"realme Smart Watch S 1.3"" Auto-bright Display with Metallic Dial",Smart_watch,Realme,4999,7999,0.37,0.375046881,4.3,['3.3cm (1.3 inch) Auto Brightness Touchscreen' 'Heart Rate & Blood Oxygen Monitor IP68 Water Resistant with 16 Sport Modes' '100+ Stylish Watch Faces to be Updated via OTA | Aluminium Alloy Case for a Premium Look and Durability' 'Magnetic Charging Base for Hassle-free Charging' 'Touchscreen' 'Fitness & Outdoor' 'Battery Runtime: Upto 15 days' '1 Year Manufacturer Warranty'],54375,5755
Fitshot Crystal 1.8inch AMOLED Display with bluetooth calling 560 nits brightness Smartwatch,Smart_watch,Fitshot,2799,6990,0.59,0.599570815,4.3,['Calling Feature: Bluetooth Calling with Inbuilt Mic Inbuilt Speaker and Dialer| Screen: 368*448 AMOLED 1.8-inch full touch screen with square CosmicDisplay 560 Nits Brightness' 'Health Tracking: Continuous Heart Rate SpO2 Menstrual Cycle Sleep Monitoring Breath Training| Fitness and Productivity: Smart Notifications 100+ Sports Modes Voice Assistance Sedentary Alert Drink Water Reminder Stopwatch Alarm Clock Timer Flashlight Find Phone Remote Camera and Music Player' 'Sturdy Body: Comfortable adjustable Straps High-quality frame and IP68 water resistant' 'Additional Features: SoloSync Technology (One Step Pairing) 100+ Watch Faces Up to 7 Days Battery 2 Inbuilt Games Customizable Watch Face Weather Forecast' 'With Call Function' 'Touchscreen' 'Fitness & Outdoor' 'Battery Runtime: Upto 7 days' '1 Year Brand Warranty'],1918,349
Fitshot Crystal 1.8inch AMOLED Display with bluetooth calling 560 nits brightness Smartwatch,Smart_watch,Fitshot,2799,6990,0.59,0.599570815,4.3,['Calling Feature: Bluetooth Calling with Inbuilt Mic Inbuilt Speaker and Dialer| Screen: 368*448 AMOLED 1.8-inch full touch screen with square CosmicDisplay 560 Nits Brightness' 'Health Tracking: Continuous Heart Rate SpO2 Menstrual Cycle Sleep Monitoring Breath Training| Fitness and Productivity: Smart Notifications 100+ Sports Modes Voice Assistance Sedentary Alert Drink Water Reminder Stopwatch Alarm Clock Timer Flashlight Find Phone Remote Camera and Music Player' 'Sturdy Body: Comfortable adjustable Straps High-quality frame and IP68 water resistant' 'Additional Features: SoloSync Technology (One Step Pairing) 100+ Watch Faces Up to 7 Days Battery 2 Inbuilt Games Customizable Watch Face Weather Forecast' 'With Call Function' 'Touchscreen' 'Fitness & Outdoor' 'Battery Runtime: Upto 7 days'],1918,349
Amazfit GTR 4 1.43AMOLED display Bluetooth calling & 6 satellite GPS positioning system Smartwatch,Smart_watch,Amazfit,16999,23999,0.29,0.29167882,4.3,"[""1.1.43 HD AMOLED Display: The Amazfit GTR 4 is the industry's first smartwatch with anti-glare technology on the glass bezel cover and the AMOLED display has an anti-fingerprint coating to keep your watch looking pristine."" ""Strong & Accurate GPS Tracking: The Amazfit GTR 4 uses dual-band circularly-polarized GPS antenna technology enabling a highly accurate GPS tracking. While you're hiking a tree-covered trail or cycling to work through a congested city center enjoy positioning that's unimpeded by environmental and multi-path interference. Even import a route file to the watch from the Zepp App."" 'Smart recognition of Strength Training Exercises: The Amazfit GTR 4 can automatically recognize the movements and count the reps of dozens of strength training exercises.' '14-day Battery Life: Crush your professional and workout goals for up to two weeks at a time.' '24/7 Health Management: Enjoy highly-accurate 24-hour monitoring of heart rate blood-oxygen saturation breathing rate and stress levels.' 'With Call Function' 'Touchscreen' 'Fitness & Outdoor' 'Battery Runtime: Upto 12 days' '1 Year']",356,51
